storage_id,motherboard_id,storage_capacity,storage_type,storage_form_factor,storage_interface,storage_nvme,motherboard_m2_slots,motherboard_pcie_slots,motherboard_form_factor,motherboard_ram_type,storage_m2_slot_ok,label
edcdbebe-fcd8-43eb-90c6-06a565099339,235671f1-f5cc-4fe7-bf77-49d24663851e,6000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab807d50ea703048e31d""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ab807d50ea703048e31e""}]",Micro ATX,DDR4,0,0
9da77d92-8d88-4853-90fe-4652a42c855d,67224966-24aa-4efb-a389-b0c7391cea0d,480.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abce75ef0cf5df014e26""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abce75ef0cf5df014e27""}]",ATX,DDR5,0,0
0f70c65e-b63e-424f-b7c4-6cf758f9cc59,ad85b2cb-2a48-4220-8cc8-5e660afba656,512.0,SSD,M.2-2242,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac3236a2b96d5d83f390""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac3236a2b96d5d83f391""}]",ATX,DDR5,1,1
f07bacbf-0911-43f9-b98c-6bf9af872189,31185d6a-b39e-45fd-9e33-254257a9d16c,240.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",ATX,DDR5,0,0
c6e855ad-426e-4a0d-a88b-d75116467969,fb4c3096-1675-4c7b-bc40-04950bf27c4e,1000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2280|2580|22110|25110,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3acb036a2b96d5d842e02""}]",ATX,DDR5,0,0
25c1a84a-d081-4147-b854-4f1c1ec589fc,06a51008-73fa-465c-9614-af0a8cdd4461,8000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab5c36a2b96d5d839cab""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ab5c36a2b96d5d839cac""}]",Micro ATX,DDR4,1,1
c34b6291-fa30-404e-8ce4-9e2a26729410,d9df592f-d2db-4870-a0d0-cb93933e12cf,500.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac70ce32fbd088837602""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac70ce32fbd088837603""}]",Micro ATX,DDR4,1,1
766e8b48-e8fe-44f0-8baf-8949a68e0538,ea90b08e-7daf-4a78-a5cf-c04ac312e760,1000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac851698c6213208e1a7""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac851698c6213208e1a8""}]",Micro ATX,DDR4,1,1
5d16a96b-6891-4af1-9524-49b97c7d3eb4,f51a1f04-5af1-46ab-9e87-826cba49f3f8,250.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3acb1b3d0c7b56c564188""}]",Mini ITX,DDR4,0,0
e16266a9-5c3e-4af7-ac06-ea56bca43817,5376d841-aac7-44ca-99b0-cd72bf6c9ca2,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3abb83722c3e205bd0a5e""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3abb83722c3e205bd0a5f""}]",ATX,DDR4,1,1
2e1653f3-dcc2-496e-9872-0a03a5796fea,06255648-90ca-48f7-9baf-d5f3ff93f028,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab5836a2b96d5d839b53""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ab5836a2b96d5d839b54""}]",Micro ATX,DDR4,1,1
bfc7e304-17d4-4c4b-ac5b-8027e5ee157e,9d120575-aa98-4e68-a457-efa86791c2d8,4000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280|22110,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac3f7d50ea7030493e6d""}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac3f7d50ea7030493e6e""}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac3f7d50ea7030493e6f""}]",Micro ATX,DDR4,1,1
00b82d90-cb28-4cb6-8ec6-4bfa134fda7d,9a36a949-c988-4905-af21-cda7573790bb,240.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2230|2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac3136a2b96d5d83f374""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac3136a2b96d5d83f375""}]",ATX,DDR4,0,0
7f10727e-8ffe-4d80-85e0-9d1b9a7ac6c5,f23fe0e9-e1df-4e7a-a64b-9eb4959413d2,3000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac9f843b62bf624d2ce9""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac9f843b62bf624d2cea""}]",ATX,DDR4,0,0
ff14d550-5acf-4620-b294-81973979cbea,d23ee46a-098b-4315-9edc-76f405aa76b1,240.0,SSD,PCIe,M.2 PCIe x2,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac6775ef0cf5df018fe4""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac6775ef0cf5df018fe5""}]",Micro ATX,DDR4,0,1
214dc60a-aadb-46e7-8ea7-b9265c97cc15,c15a93cd-932e-43ef-8971-0a0da2b76441,18000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2260|2280|2580|22110|25110,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac60744e69396d56149e""}]",EATX,DDR5,0,0
7dc7691a-8170-4804-9dae-d212b38cdaf5,d14182a6-f887-484e-bc30-bc989b6556a6,1000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 4}]",ATX,DDR5,0,0
d99e2186-facb-4b00-9919-a2abbd8e256b,3284b7cf-3d77-4e3c-82e8-2006b15cc4a0,4000.0,,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 2, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",ATX,DDR5,1,1
c662de85-da94-41dd-aed2-77d2115de0ca,58173e5c-9817-4943-817f-7fec5319f511,4000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 5, ""lanes"": 16, ""_id"": ""69b3abcd3f8fd0c825de0646""}]",EATX,DDR4,1,1
a5077416-d596-4660-a0df-2e772c1145db,6cadfdbe-b40e-4aa6-bdae-5c21acaa9790,120.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3abfb1698c6213208a242""}]",ATX,DDR4,0,0
856b7912-2cb2-4235-b3d2-c9a49ecd2437,d9ae8a2d-247a-4534-b5a0-b3c4cda1a60c,4000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac96cf841c9bc5aaaa1e""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac96cf841c9bc5aaaa1f""}]",Micro ATX,DDR5,1,1
f5d75017-12f0-4916-bf8b-1852d112e391,b86c2480-a516-433f-8807-54af85a336cb,120.0,SSD,M.2-2280,M.2 SATA,false,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac5e744e69396d561344""}]",Mini ITX,DDR4,0,0
21dba8cd-3da4-4d90-8828-b147d63584b9,bac46ee6-1218-4286-907c-9ffd89b35ed3,2000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2280|2580|22110|25110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 4}]",Micro ATX,DDR5,0,0
d764ef1d-c2ec-4982-8d0c-53f462ff30ee,04cf69e7-f13b-4bea-8d9e-f028458d430c,2000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab513f8fd0c825ddd9fc""}, {""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 1, ""_id"": ""69b3ab513f8fd0c825ddd9fd""}]",ATX,DDR4,1,1
4ce2b016-22b5-4460-8062-103ffa997e04,59693412-3b21-4f58-879a-26bc60053e91,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}]",Mini ITX,DDR4,1,1
e9ab5434-4bb2-4a01-9f1e-9a4888d0ab31,d5d2e06d-9a36-46d6-8795-63ac712773d3,6000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2280,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 2}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1}]",ATX,DDR5,0,0
1e1bc84a-ba62-4b17-b55f-33a744a5680d,fb7af3bc-e22b-4a5d-9707-21d485ad22c5,4000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3acb0cf841c9bc5aab760""}]",Micro ATX,DDR5,1,1
83744303-8299-4568-9ca1-73314ec5c725,f299a208-b0c4-412d-a65b-1a916e2e3e93,480.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3aca24fd4af70a34a2cbb""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3aca24fd4af70a34a2cbc""}]",ATX,DDR4,1,1
043b039e-d9ae-4499-9c6a-4e5482b603c9,3f5c45ca-4ada-4727-9285-fbbf7e2d1bb1,200.0,SSD,"2.5""",SATA 3.0 Gb/s,false,2280|2580|22110|25110,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3ab9e7d50ea703048f07a""}]",ATX,DDR5,0,0
3b742de3-a158-4069-99fc-b0df4c624567,c31899c8-303d-488c-941a-a38c57d4ed18,4000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",ATX,DDR5,0,0
05950174-e1ad-46a2-bb6c-e1624ccdbe7a,64cd3ebb-fd41-4dc6-a0eb-095104b5fa1a,120.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abd61698c621320892f1""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abd61698c621320892f2""}]",Micro ATX,DDR4,0,0
51e41333-355e-42d3-8bb4-271b75dc6d0f,840ea0c7-7115-4c7d-9cad-256ebd898fbe,2000.0,HDD,"3.5""",SATA 3.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac031698c6213208a671""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac031698c6213208a672""}]",Micro ATX,DDR5,0,0
47680bad-817e-460a-a131-11c3a275f8cd,297df2d7-6846-46a4-b1cb-f637dccbec2a,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ab953722c3e205bcfc53""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ab953722c3e205bcfc54""}]",ATX,DDR4,1,1
ae1d5110-dee1-4d71-884b-fe1b0d6b59be,34eb04e3-875b-4eb4-93a4-143ed4404e33,1000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba64fd4af70a349c72e""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3aba64fd4af70a349c72f""}]",Micro ATX,DDR4,1,1
7e926549-6d59-4106-ae14-de829c90085a,5bfb4d28-8451-4d5c-876b-21f2b31a72d4,4000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3abc2843b62bf624cd1a0""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3abc2843b62bf624cd1a1""}]",ATX,DDR4,0,0
c9eb3c33-073a-4eac-b3de-946a3ffdb09d,7a1440bf-f4d2-4124-90a8-741935831338,300.0,SSD,"2.5""",SATA 3.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",Micro ATX,DDR5,0,0
db6a2bd4-1fd0-413a-88b3-d152f7c0705a,cd805159-6f7e-46f8-a6e3-781a4f52dd80,120.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2230|2242|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 4}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",ATX,DDR5,0,0
46f89d4f-47bc-41b3-9af9-98e0fb255f21,92ae2061-59c6-4fc0-be77-77373a0f67cd,512.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac0875ef0cf5df016356""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac0875ef0cf5df016357""}]",Micro ATX,DDR4,0,0
8b38cb25-a677-478a-a240-0ba35b562b02,05847817-135b-4016-a0c3-0f6362cac52a,256.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ab554fd4af70a349a9e8""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ab554fd4af70a349a9e9""}]",ATX,DDR4,1,1
98998600-aa96-4731-8a09-d84efc6a6811,5ea146a3-fdfd-4e45-986b-efcb8ea20052,1000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abcfce32fbd088832623""}]",Mini ITX,DDR4,1,1
598a4105-33c7-42fa-8bf7-baf0a07d5ead,3b95e11b-bf0b-4b6b-8773-113b5548c0f1,2000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2280|2580|22110|25110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 4}]",Micro ATX,DDR5,0,0
bced5630-e594-4036-9ee5-b690ec9adadd,171db910-9c1c-4029-b2f6-e56b335ca65a,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1}]",Micro ATX,DDR5,1,1
35c11854-3cec-435b-a62a-bbdb1bfe1d22,95b1e5e5-1aeb-48dd-8eb7-9efc4ad00512,2000.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1}]",Micro ATX,DDR4,0,0
1cc23c12-8770-4b7a-85c4-0e9d9a0372e3,5da8757f-9a31-4d66-8831-c51a33fc371a,2000.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abccc0db8dfe4bc72aee""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3abccc0db8dfe4bc72aef""}]",Micro ATX,DDR4,1,1
32f96155-ec36-46b9-b2f5-f09590b4c77e,e5032f02-46b3-453d-8fe2-f5fad914574e,128.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280|22110,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""3.0"", ""quantity"": 3, ""lanes"": 1}]",ATX,DDR4,1,1
9c2e4d0d-2939-461b-b4ff-3b58d5906130,4034ed27-dc29-40ef-a1ed-11a9fdde7110,512.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3aba23f8fd0c825ddf4d4""}]",Mini ITX,DDR5,1,1
1b71803a-19ad-4ac5-bca3-be77f3c16070,ecc15309-92eb-4529-93eb-196bd79fae7e,240.0,SSD,M.2-2280,M.2 SATA,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac8c1698c6213208e4d7""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac8c1698c6213208e4d8""}]",Micro ATX,DDR4,0,0
ca871db6-8d5b-4bae-89a8-0b0a704a38be,19e981b4-bb70-47a0-a8aa-c463992488f4,1000.0,SSD,M.2-2230,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab833722c3e205bcf61d""}]",Mini ITX,DDR4,1,1
3110b570-2086-4ba7-ad9e-2b291b3f57b2,7868cd37-72f7-47fb-afbd-37f330f194bf,180.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",Micro ATX,DDR4,0,0
3d9255c1-0a94-426c-b064-2423fec9b76e,1ba146d3-955d-4dc0-be67-c6854e1aaa59,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ab6c744e69396d55c82a""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ab6c744e69396d55c82b""}]",ATX,DDR5,1,1
fc0773dd-e75e-4b4b-91ec-85f9f05e89a5,e440b88c-aea6-4a76-a60b-569344e309ae,2000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2280|2580|22110|25110,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac874fd4af70a34a259d""}]",ATX,DDR5,0,0
e8c40a7f-3c81-4e35-ac1d-eafd34e992eb,78c3f47c-f6f2-460f-94ef-7a9907285315,512.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",ATX,DDR5,1,1
095479df-1638-472e-b83e-52a349c2c58e,981c8d0f-c4d0-465f-aff3-989bb51d1722,2000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",Micro ATX,DDR5,1,1
f42d9d10-786b-4a0f-964c-4e5a3b14bef4,ba977bb1-bec5-40a7-bb1e-dfb63e913213,480.0,SSD,M.2-2280,SATA 6.0 Gb/s,false,2280|22110,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac454fd4af70a34a0841""}]",ATX,DDR4,0,0
1156120f-94fd-4f4c-bec8-d3fc8f6eb91f,82fb0a7c-22e0-4e63-9ceb-92b3d5551611,1000.0,SSD,M.2-2280,M.2 PCIe 4.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac2236a2b96d5d83eb63""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac2236a2b96d5d83eb64""}]",ATX,DDR4,1,1
e1a01541-34e2-4be3-b591-861b7bfa44b3,b94401e9-361b-47d7-90c3-83ee3b954f36,256.0,SSD,M.2-2280,M.2 PCIe 3.0 x2,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac63c0db8dfe4bc775dd""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac63c0db8dfe4bc775de""}]",Micro ATX,DDR4,1,1
7698f658-23c4-44b2-b422-8901c0b4d099,1b1fc018-06b1-4a01-b7ef-fb385c0ba896,1000.0,SSD,M.2-2280,M.2 PCIe 5.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab8cb27c54a042cfd2a9""}, {""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 1, ""_id"": ""69b3ab8cb27c54a042cfd2aa""}]",ATX,DDR4,1,1
59e40c0c-45ed-4976-a19f-20d12e438f7b,b9fb5b25-0bf8-4f1e-a4ec-d2c7afa53b61,500.0,SSHD,"2.5""",SATA 6.0 Gb/s,false,2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac424fd4af70a34a05c4""}]",Mini ITX,DDR4,0,0
a4cc56f5-c567-4c67-a64d-755e6e88ea76,7adc75f7-67fc-44e4-91d1-7ee323c1db43,512.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2230|2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abf83722c3e205bd20f6""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3abf83722c3e205bd20f7""}]",Micro ATX,DDR4,1,1
0fd9b936-7937-46fb-850b-cb1ffaa1b6f0,4e1abdac-91ac-4180-921a-5091f8b4fca0,500.0,SSD,M.2-2280,M.2 PCIe 3.0 x4,true,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3abb6fe073ff824ef6cad""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3abb6fe073ff824ef6cae""}]",Micro ATX,DDR5,1,1
788dc255-0c12-4bb3-b106-d935c8d2c203,f24caa89-27bd-4797-899c-2bb76b608971,2000.0,HDD,"3.5""",SATA 3.0 Gb/s,false,2260|2280,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 1}]",Micro ATX,DDR5,0,0
07ca082a-95ec-44c1-8954-2a076812ad69,45143eb0-44eb-4f88-a6c8-38fc8e000270,16000.0,HDD,"3.5""",SAS 12.0 Gb/s,false,2242|2260|2280|22110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}]",ATX,DDR5,0,0
162e161d-6a2f-48bc-a893-cf5642e65851,329e74b8-d3d0-456d-895e-0a4bf2b35fea,4000.0,HDD,"3.5""",SATA 6.0 Gb/s,false,2280|2580|22110|25110,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 2}]",ATX,DDR5,0,0
48d6a355-16b3-42c5-a7dd-132699f0f2ad,febf6cfd-7928-4c6c-a0b4-1f475adbbe97,128.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2242|2260|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3acbfce32fbd088839f76""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3acbfce32fbd088839f77""}]",Micro ATX,DDR4,0,0
c4d50685-c8c3-4fd0-a294-0bf808a0fedd,6c024ac8-d9d6-42d7-a54e-3557a847b0a3,480.0,SSD,"2.5""",SATA 6.0 Gb/s,false,2230|2242|2280,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3abf3cf841c9bc5aa4a44""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3abf3cf841c9bc5aa4a45""}]",Micro ATX,DDR4,0,0
e697ea3f-d39a-4065-86cc-3f227952d6bf,bd01b18d-09a4-4eda-b7dd-3be9822ab529,4000.0,SSD,M.2-2280,M.2 PCIe 5.0 x4,true,2280|22110,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac4f36a2b96d5d83ffb2""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac4f36a2b96d5d83ffb3""}]",ATX,DDR5,1,1
