cooler_height,case_cooler_clearance,cooler_fan_size,cooler_fan_quantity,radiator_size,case_form_factor,height_difference,label
21.0,160.0,,,,Micro ATX Mini Tower,139.0,1
160.0,160.0,,,,Micro ATX Mini Tower,0.0,1
163.0,70.0,120.0,,,HTPC,-93.0,0
56.0,160.0,,,360.0,ATX Mid Tower,104.0,1
53.0,165.0,120.0,3,360.0,ATX Mid Tower,112.0,1
155.0,182.0,,,,ATX Full Tower,27.0,1
66.0,165.0,,,,ATX Mid Tower,99.0,1
166.0,162.0,120.0,,,ATX Mid Tower,-4.0,0
157.0,155.0,,,,ATX Mid Tower,-2.0,0
165.0,163.0,,,,ATX Mid Tower,-2.0,0
153.0,185.0,,,,ATX Mid Tower,32.0,1
162.0,170.0,,,,ATX Mid Tower,8.0,1
150.0,120.0,,,,Mini ITX Tower,-30.0,0
158.0,145.0,,,,ATX Mid Tower,-13.0,0
49.0,190.0,,,240.0,ATX Mid Tower,141.0,1
157.0,77.0,,,,HTPC,-80.0,0
397.0,163.0,120.0,3,360.0,ATX Mid Tower,-234.0,0
160.0,165.0,,,,ATX Mid Tower,5.0,1
70.0,68.0,,,,Mini ITX Tower,-2.0,0
63.0,90.0,,,,Micro ATX Desktop,27.0,1
163.0,150.0,,,,Micro ATX Mid Tower,-13.0,0
155.0,185.0,,,,ATX Full Tower,30.0,1
65.0,50.0,120.0,3,360.0,Mini ITX Tower,-15.0,0
154.0,170.0,,,,ATX Mid Tower,16.0,1
156.0,170.0,,,,Micro ATX Mid Tower,14.0,1
66.0,165.0,,,360.0,ATX Mid Tower,99.0,1
125.0,193.0,120.0,2,240.0,ATX Full Tower,68.0,1
152.0,68.0,120.0,1,,Mini ITX Tower,-84.0,0
160.0,160.0,140.0,2,280.0,ATX Mid Tower,0.0,1
154.0,61.0,,,,Mini ITX Tower,-93.0,0
160.0,210.0,,,,Micro ATX Mini Tower,50.0,1
158.0,67.0,,,,Mini ITX Tower,-91.0,0
69.0,165.0,,,240.0,ATX Mid Tower,96.0,1
137.0,172.0,,,,ATX Mid Tower,35.0,1
159.0,155.0,,,,ATX Mid Tower,-4.0,0
186.0,161.0,120.0,3,360.0,Micro ATX Mid Tower,-25.0,0
136.0,70.0,,,,Mini ITX Tower,-66.0,0
160.0,156.0,,,,Micro ATX Mini Tower,-4.0,0
165.0,159.0,120.0,2,,ATX Mid Tower,-6.0,0
155.0,120.0,120.0,1,,Mini ITX Tower,-35.0,0
159.0,151.0,,,,Micro ATX Mini Tower,-8.0,0
158.0,165.0,,,,ATX Mid Tower,7.0,1
125.0,155.0,,,,Micro ATX Mid Tower,30.0,1
84.0,70.0,,,,Mini ITX Tower,-14.0,0
152.0,178.0,,,,ATX Mid Tower,26.0,1
154.0,82.0,,,,Micro ATX Mini Tower,-72.0,0
167.0,164.0,,,,ATX Mid Tower,-3.0,0
159.0,187.0,,,,ATX Mid Tower,28.0,1
59.0,185.0,,,360.0,ATX Mid Tower,126.0,1
125.0,165.0,,,,ATX Mid Tower,40.0,1
155.0,110.0,,,,Mini ITX Tower,-45.0,0
30.0,190.0,,,,ATX Mid Tower,160.0,1
170.0,162.0,,,,ATX Mid Tower,-8.0,0
155.0,150.0,,,,Micro ATX Mini Tower,-5.0,0
157.0,140.0,,,,Mini ITX Tower,-17.0,0
135.0,67.0,,,,Mini ITX Tower,-68.0,0
136.0,83.0,,,,Mini ITX Tower,-53.0,0
158.0,85.0,,,,Mini ITX Tower,-73.0,0
165.0,160.0,,,,ATX Mid Tower,-5.0,0
133.0,182.0,,,,ATX Full Tower,49.0,1
159.0,155.0,,,,ATX Mid Tower,-4.0,0
153.0,120.0,,,,Mini ITX Tower,-33.0,0
160.0,175.0,,,,Micro ATX Mini Tower,15.0,1
165.0,160.0,,,,ATX Mid Tower,-5.0,0
165.0,67.0,,,,Mini ITX Tower,-98.0,0
123.0,165.0,,,,ATX Mid Tower,42.0,1
116.0,156.0,140.0,2,280.0,ATX Mid Tower,40.0,1
54.0,185.0,,,240.0,ATX Mid Tower,131.0,1
123.0,210.0,,,,ATX Mid Tower,87.0,1
60.0,175.0,120.0,2,240.0,ATX Mid Tower,115.0,1
52.0,160.0,,,360.0,ATX Mini Tower,108.0,1
165.0,163.5,,,,Micro ATX Mini Tower,-1.5,0
137.0,145.0,,,,ATX Mid Tower,8.0,1
73.0,181.0,,,,ATX Mid Tower,108.0,1
108.0,70.0,120.0,3,360.0,HTPC,-38.0,0
154.0,61.0,120.0,2,,Mini ITX Tower,-93.0,0
28.0,175.0,,,,ATX Mid Tower,147.0,1
77.0,200.0,,,,ATX Full Tower,123.0,1
72.0,170.0,,,,Micro ATX Mid Tower,98.0,1
148.0,157.0,,,,Micro ATX Mini Tower,9.0,1
155.0,48.0,,,,Mini ITX Tower,-107.0,0
154.0,148.0,,,,Micro ATX Mini Tower,-6.0,0
155.0,155.0,,,,Mini ITX Tower,0.0,1
155.0,55.0,,,,Mini ITX Tower,-100.0,0
155.0,170.0,,,,Micro ATX Mid Tower,15.0,1
77.0,165.0,,,,ATX Mid Tower,88.0,1
63.0,165.0,,,360.0,Micro ATX Mini Tower,102.0,1
45.0,163.0,,,,ATX Mid Tower,118.0,1
121.0,67.0,120.0,3,360.0,Mini ITX Tower,-54.0,0
160.0,114.0,,,,Mini ITX Tower,-46.0,0
155.0,47.0,,,,Micro ATX Desktop,-108.0,0
397.0,162.0,120.0,3,360.0,ATX Mid Tower,-235.0,0
157.0,160.0,,,,Micro ATX Mini Tower,3.0,1
130.0,110.0,,,,Mini ITX Tower,-20.0,0
130.0,70.0,,,,HTPC,-60.0,0
153.0,67.0,,,,Mini ITX Tower,-86.0,0
157.0,150.0,,,,ATX Mid Tower,-7.0,0
154.0,150.0,,,,Micro ATX Mid Tower,-4.0,0
155.0,168.0,120.0,2,,ATX Mid Tower,13.0,1
156.0,82.0,,,,Micro ATX Mini Tower,-74.0,0
160.0,70.0,,,,Micro ATX Desktop,-90.0,0
30.4,169.0,120.0,3,360.0,ATX Full Tower,138.6,1
150.0,146.0,,,,ATX Mid Tower,-4.0,0
134.0,70.0,,,,Mini ITX Tower,-64.0,0
68.0,183.0,120.0,2,240.0,ATX Mid Tower,115.0,1
72.0,167.0,120.0,3,360.0,ATX Mid Tower,95.0,1
157.0,155.0,,,,ATX Full Tower,-2.0,0
159.0,170.0,,,,ATX Mid Tower,11.0,1
158.0,150.0,,,,ATX Mid Tower,-8.0,0
157.0,188.0,,,,ATX Mid Tower,31.0,1
158.0,210.0,,,,ATX Mid Tower,52.0,1
150.0,68.0,,,,Mini ITX Tower,-82.0,0
53.0,210.0,120.0,3,240.0,Micro ATX Mid Tower,157.0,1
53.0,160.0,,,240.0,ATX Mid Tower,107.0,1
94.0,170.0,120.0,3,360.0,Micro ATX Mini Tower,76.0,1
159.0,61.0,,,,Mini ITX Tower,-98.0,0
59.0,167.0,,,,Micro ATX Mini Tower,108.0,1
170.0,165.0,,,,Micro ATX Mini Tower,-5.0,0
170.0,151.0,,,,ATX Mid Tower,-19.0,0
62.0,166.0,120.0,3,360.0,ATX Mid Tower,104.0,1
165.0,140.0,,,,Mini ITX Tower,-25.0,0
60.0,156.0,,,,Micro ATX Mid Tower,96.0,1
45.0,38.0,120.0,2,240.0,Mini ITX Tower,-7.0,0
68.0,170.0,,,420.0,ATX Mid Tower,102.0,1
131.0,210.0,,,,ATX Mid Tower,79.0,1
58.0,210.0,140.0,2,280.0,Micro ATX Mid Tower,152.0,1
73.0,178.0,120.0,2,240.0,ATX Mid Tower,105.0,1
70.0,68.0,,,240.0,Mini ITX Tower,-2.0,0
160.0,160.0,,,,ATX Mid Tower,0.0,1
130.0,190.0,,,,ATX Full Tower,60.0,1
156.0,38.0,,,,Mini ITX Tower,-118.0,0
155.0,70.0,,,,Mini ITX Tower,-85.0,0
162.0,138.0,,,,HTPC,-24.0,0
165.0,160.0,,,,ATX Mid Tower,-5.0,0
158.0,165.0,,,,ATX Mid Tower,7.0,1
155.0,138.0,,,,HTPC,-17.0,0
155.0,186.0,,,,ATX Full Tower,31.0,1
165.0,170.0,,,,EATX Mid Tower,5.0,1
155.0,68.0,,,,Mini ITX Tower,-87.0,0
154.0,170.0,,,,ATX Mid Tower,16.0,1
158.0,166.0,,,,ATX Mid Tower,8.0,1
158.0,70.0,,,,Mini ITX Tower,-88.0,0
60.0,166.0,120.0,3,360.0,ATX Mid Tower,106.0,1
158.0,154.0,,,,Micro ATX Mid Tower,-4.0,0
158.0,165.0,,,,ATX Mid Tower,7.0,1
151.0,120.0,120.0,2,,Mini ITX Tower,-31.0,0
162.0,155.0,,,,ATX Full Tower,-7.0,0
160.0,155.0,,,,Micro ATX Mid Tower,-5.0,0
68.0,65.0,,,360.0,Micro ATX Mini Tower,-3.0,0
125.0,260.0,120.0,,,EATX Full Tower,135.0,1
153.0,170.0,,,,ATX Mid Tower,17.0,1
150.0,158.75,,,,ATX Mid Tower,8.75,1
162.0,160.0,,,,ATX Mid Tower,-2.0,0
52.0,167.0,,,360.0,ATX Full Tower,115.0,1
154.0,175.0,,,,ATX Mid Tower,21.0,1
158.0,110.0,,,,Mini ITX Tower,-48.0,0
158.0,155.0,,,,ATX Mid Tower,-3.0,0
172.0,155.0,,,,Micro ATX Mini Tower,-17.0,0
45.0,170.0,,,,ATX Mid Tower,125.0,1
65.0,160.0,,,,ATX Mid Tower,95.0,1
53.0,48.0,120.0,2,240.0,Mini ITX Tower,-5.0,0
62.0,160.0,,,360.0,ATX Mid Tower,98.0,1
161.0,160.0,,,,ATX Mid Tower,-1.0,0
94.0,70.0,240.0,2,240.0,Mini ITX Tower,-24.0,0
59.0,180.0,,,,Micro ATX Mini Tower,121.0,1
38.0,68.0,,,360.0,Mini ITX Tower,30.0,1
65.0,165.0,,,,Micro ATX Mini Tower,100.0,1
164.0,88.2,,,,ATX Mid Tower,-75.8,0
166.0,160.0,120.0,,,Micro ATX Mini Tower,-6.0,0
153.0,156.0,,,,Micro ATX Mid Tower,3.0,1
163.0,48.0,,,,Mini ITX Tower,-115.0,0
166.0,68.0,,,,Mini ITX Tower,-98.0,0
70.0,165.0,,,360.0,Micro ATX Mini Tower,95.0,1
160.0,178.0,,,,ATX Mid Tower,18.0,1
154.0,148.0,,,,Micro ATX Mini Tower,-6.0,0
152.0,65.0,,,,Mini ITX Tower,-87.0,0
170.0,165.0,,,,Micro ATX Mid Tower,-5.0,0
152.0,158.75,,,,ATX Mid Tower,6.75,1
154.0,165.0,120.0,2,,Micro ATX Mid Tower,11.0,1
86.4,70.0,120.0,3,360.0,Mini ITX Tower,-16.4,0
156.0,190.0,,,,ATX Mid Tower,34.0,1
155.0,48.0,,,,Mini ITX Tower,-107.0,0
130.0,167.0,,,,Micro ATX Mid Tower,37.0,1
154.0,165.0,,,,ATX Mid Tower,11.0,1
67.0,165.0,,,,ATX Mid Tower,98.0,1
151.0,175.0,,,,ATX Mid Tower,24.0,1
155.0,120.0,,,,Mini ITX Tower,-35.0,0
66.1,170.0,120.0,1,,ATX Mid Tower,103.9,1
159.0,90.0,,,,Micro ATX Desktop,-69.0,0
133.0,150.0,,,,Micro ATX Mid Tower,17.0,1
58.0,190.0,140.0,2,280.0,ATX Mid Tower,132.0,1
162.0,160.0,,,,Micro ATX Mini Tower,-2.0,0
161.0,138.0,,,,HTPC,-23.0,0
166.0,165.0,,,,Mini ITX Tower,-1.0,0
164.0,185.0,,,,ATX Mid Tower,21.0,1
160.0,160.0,,,,ATX Mid Tower,0.0,1
164.0,150.0,,,,ATX Mid Tower,-14.0,0
146.0,180.0,,,,ATX Mid Tower,34.0,1
58.0,185.0,,,,ATX Mid Tower,127.0,1
155.0,154.0,,,,Micro ATX Mid Tower,-1.0,0
77.0,65.0,,,,HTPC,-12.0,0
155.0,154.0,,,,Micro ATX Mid Tower,-1.0,0
167.0,61.0,,,,Mini ITX Tower,-106.0,0
165.0,160.0,,,,ATX Mid Tower,-5.0,0
60.0,179.0,,,360.0,ATX Mid Tower,119.0,1
60.0,120.0,120.0,2,240.0,Mini ITX Tower,60.0,1
397.0,166.0,120.0,3,360.0,ATX Mid Tower,-231.0,0
136.0,140.0,,,,Mini ITX Tower,4.0,1
152.0,175.0,,,,ATX Mid Tower,23.0,1
157.0,151.0,120.0,2,,Micro ATX Mini Tower,-6.0,0
155.0,165.0,,,,Micro ATX Mid Tower,10.0,1
154.0,185.0,120.0,1,,ATX Mid Tower,31.0,1
126.0,70.0,,,,Micro ATX Desktop,-56.0,0
94.0,160.0,100.0,1,,ATX Mid Tower,66.0,1
135.0,193.0,,,,ATX Full Tower,58.0,1
156.0,45.0,,,,Mini ITX Tower,-111.0,0
110.0,165.0,,,,ATX Mid Tower,55.0,1
118.0,167.0,,,,ATX Full Tower,49.0,1
155.0,47.0,,,,Micro ATX Desktop,-108.0,0
70.0,180.0,,,,ATX Mid Tower,110.0,1
152.0,70.0,,,,Mini ITX Tower,-82.0,0
159.0,57.0,,,,Micro ATX Desktop,-102.0,0
28.0,170.0,,,,ATX Mid Tower,142.0,1
158.0,155.0,,,,ATX Full Tower,-3.0,0
160.0,70.0,,,,Mini ITX Tower,-90.0,0
166.0,160.0,,,,ATX Mid Tower,-6.0,0
130.0,68.0,,,,Mini ITX Tower,-62.0,0
168.0,178.0,,,,ATX Mid Tower,10.0,1
167.0,166.0,,,,ATX Mid Tower,-1.0,0
163.0,135.0,,,,Micro ATX Mid Tower,-28.0,0
158.0,70.0,,,,Mini ITX Tower,-88.0,0
94.0,48.0,140.0,3,420.0,Mini ITX Tower,-46.0,0
55.0,158.75,,,,ATX Mid Tower,103.75,1
148.0,170.0,,,,ATX Mid Tower,22.0,1
157.0,180.0,120.0,2,,ATX Mid Tower,23.0,1
62.0,170.0,,,360.0,ATX Mid Tower,108.0,1
165.0,160.0,,,,ATX Mid Tower,-5.0,0
160.0,158.0,,,,ATX Full Tower,-2.0,0
130.0,83.0,,,,Mini ITX Tower,-47.0,0
154.0,200.0,,,,Mini ITX Tower,46.0,1
157.0,55.0,,,,Mini ITX Tower,-102.0,0
125.0,95.0,,,,ATX Mid Tower,-30.0,0
156.0,61.0,,,,Mini ITX Tower,-95.0,0
155.0,140.0,,,,Mini ITX Tower,-15.0,0
157.0,184.0,120.0,2,,ATX Mid Tower,27.0,1
125.0,70.0,,,,Mini ITX Tower,-55.0,0
165.0,110.0,,,,Mini ITX Tower,-55.0,0
53.0,187.0,,,240.0,ATX Mid Tower,134.0,1
125.0,168.0,,,360.0,ATX Mid Tower,43.0,1
126.0,75.0,,,,Micro ATX Mini Tower,-51.0,0
157.0,58.0,,,,HTPC,-99.0,0
152.0,65.0,,,,Micro ATX Mini Tower,-87.0,0
150.0,70.0,,,,HTPC,-80.0,0
62.0,160.0,,,240.0,ATX Mid Tower,98.0,1
158.0,155.0,,,,ATX Mid Tower,-3.0,0
166.0,58.0,,,,HTPC,-108.0,0
134.0,110.0,,,,Mini ITX Tower,-24.0,0
77.7,165.0,120.0,3,360.0,ATX Mid Tower,87.3,1
154.0,150.0,120.0,1,,ATX Mid Tower,-4.0,0
116.0,114.0,140.0,2,280.0,Mini ITX Tower,-2.0,0
162.0,138.0,,,,HTPC,-24.0,0
60.0,160.0,,,360.0,ATX Mid Tower,100.0,1
133.0,190.0,,,,ATX Full Tower,57.0,1
155.0,135.0,120.0,,,Micro ATX Mid Tower,-20.0,0
154.0,190.0,,,,ATX Full Tower,36.0,1
158.0,57.0,,,,Mini ITX Tower,-101.0,0
150.0,146.0,120.0,1,,HTPC,-4.0,0
85.0,75.0,,,360.0,Micro ATX Mini Tower,-10.0,0
166.0,65.0,,,,Mini ITX Tower,-101.0,0
81.0,175.0,,,,ATX Mid Tower,94.0,1
165.0,95.0,,,,ATX Mid Tower,-70.0,0
153.0,190.0,,,,ATX Full Tower,37.0,1
68.0,165.0,,,360.0,ATX Mid Tower,97.0,1
154.0,70.0,,,,HTPC,-84.0,0
60.0,170.0,140.0,3,420.0,ATX Mid Tower,110.0,1
160.0,70.0,,,,HTPC,-90.0,0
158.0,190.0,,,,ATX Full Tower,32.0,1
168.0,160.0,,,,ATX Mid Tower,-8.0,0
65.0,160.0,,,240.0,ATX Mini Tower,95.0,1
60.0,48.0,,,360.0,Mini ITX Tower,-12.0,0
168.0,180.0,,,,ATX Mid Tower,12.0,1
135.0,166.0,,,,ATX Mid Tower,31.0,1
166.0,159.0,120.0,,,Micro ATX Mid Tower,-7.0,0
148.0,70.0,,,,Mini ITX Tower,-78.0,0
156.0,145.0,,,,ATX Mid Tower,-11.0,0
168.0,180.0,,,,ATX Mid Tower,12.0,1
157.0,190.0,,,,EATX Mid Tower,33.0,1
150.0,75.0,,,,Mini ITX Tower,-75.0,0
137.0,170.0,120.0,3,360.0,ATX Mid Tower,33.0,1
65.0,162.0,,,360.0,ATX Mid Tower,97.0,1
158.0,47.0,,,,Micro ATX Desktop,-111.0,0
164.0,170.0,,,,ATX Mid Tower,6.0,1
160.0,150.0,,,,ATX Mid Tower,-10.0,0
164.0,163.5,,,,Micro ATX Mid Tower,-0.5,0
47.0,150.0,,,,ATX Mid Tower,103.0,1
151.0,150.0,,,,ATX Mid Tower,-1.0,0
94.0,160.0,100.0,1,,ATX Mid Tower,66.0,1
160.0,170.0,,,,ATX Mid Tower,10.0,1
78.0,172.0,,,,ATX Mid Tower,94.0,1
68.0,164.0,,,,ATX Mid Tower,96.0,1
160.0,55.0,,,,Mini ITX Tower,-105.0,0
160.0,166.0,,,,ATX Mid Tower,6.0,1
157.0,135.0,120.0,2,,Micro ATX Mid Tower,-22.0,0
151.0,170.0,,,,ATX Mid Tower,19.0,1
69.0,175.0,120.0,2,240.0,Micro ATX Mid Tower,106.0,1
49.0,47.0,,,240.0,Micro ATX Desktop,-2.0,0
150.0,175.0,,,,ATX Mid Tower,25.0,1
161.0,160.0,,,,ATX Mid Tower,-1.0,0
163.0,160.0,,,,ATX Mid Tower,-3.0,0
140.0,88.2,,,,ATX Mid Tower,-51.8,0
65.0,165.0,,,,ATX Mid Tower,100.0,1
63.0,165.0,,,360.0,ATX Mid Tower,102.0,1
158.0,185.0,,,,ATX Mid Tower,27.0,1
154.0,75.0,,,,Mini ITX Tower,-79.0,0
158.0,170.0,,,,ATX Mid Tower,12.0,1
153.0,187.0,,,,ATX Mid Tower,34.0,1
158.0,148.0,,,,Micro ATX Mini Tower,-10.0,0
59.0,165.0,,,,Micro ATX Mini Tower,106.0,1
47.0,165.0,,,360.0,ATX Mid Tower,118.0,1
58.0,165.0,,,360.0,Micro ATX Mini Tower,107.0,1
65.0,190.0,,,360.0,ATX Mid Tower,125.0,1
47.0,167.0,,,240.0,Micro ATX Mid Tower,120.0,1
60.0,184.0,,,240.0,ATX Mid Tower,124.0,1
163.0,160.0,120.0,,,ATX Mid Tower,-3.0,0
165.0,148.0,,,,Micro ATX Mini Tower,-17.0,0
171.0,155.0,,,,ATX Mid Tower,-16.0,0
159.0,130.0,,,,Mini ITX Tower,-29.0,0
60.0,181.0,140.0,3,420.0,ATX Mid Tower,121.0,1
44.0,191.0,,,120.0,ATX Full Tower,147.0,1
158.0,154.0,,,,Micro ATX Mid Tower,-4.0,0
53.0,182.0,94.5,1,,ATX Full Tower,129.0,1
166.0,165.0,,,,ATX Mid Tower,-1.0,0
23.0,140.0,,,,Mini ITX Tower,117.0,1
48.0,160.0,,,,Micro ATX Mini Tower,112.0,1
162.0,65.0,,,,Mini ITX Tower,-97.0,0
156.0,165.0,,,,ATX Mid Tower,9.0,1
159.0,185.0,,,,EATX Mid Tower,26.0,1
165.0,182.0,,,,ATX Mid Tower,17.0,1
154.0,180.0,,,,ATX Mid Tower,26.0,1
151.0,58.0,120.0,2,,HTPC,-93.0,0
164.0,70.0,,,,Mini ITX Tower,-94.0,0
123.0,162.0,120.0,3,360.0,Micro ATX Mid Tower,39.0,1
70.0,185.0,,,360.0,ATX Full Tower,115.0,1
125.0,170.0,120.0,2,240.0,ATX Mid Tower,45.0,1
133.0,170.0,,,,ATX Mid Tower,37.0,1
69.0,187.0,120.0,3,360.0,Micro ATX Mid Tower,118.0,1
154.0,88.2,,,,ATX Mid Tower,-65.8,0
156.0,70.0,,,,Mini ITX Tower,-86.0,0
153.0,150.0,,,,Micro ATX Mini Tower,-3.0,0
157.0,170.0,,,,Micro ATX Mid Tower,13.0,1
160.0,158.0,120.0,1,,ATX Mid Tower,-2.0,0
158.0,61.0,,,,Mini ITX Tower,-97.0,0
163.0,155.0,,,,ATX Mid Tower,-8.0,0
113.0,159.0,,,,Micro ATX Mid Tower,46.0,1
158.0,138.0,,,,HTPC,-20.0,0
63.0,70.0,,,240.0,Mini ITX Tower,7.0,1
157.0,165.0,120.0,2,,ATX Mid Tower,8.0,1
168.0,160.0,,,,Micro ATX Mini Tower,-8.0,0
160.0,67.0,,,,Mini ITX Tower,-93.0,0
69.0,180.0,,,240.0,ATX Mid Tower,111.0,1
163.0,180.0,,,,ATX Mid Tower,17.0,1
135.0,65.0,,,,Mini ITX Tower,-70.0,0
158.0,148.0,,,,ATX Mid Tower,-10.0,0
158.0,170.0,,,,ATX Mid Tower,12.0,1
160.0,170.0,,,,ATX Mid Tower,10.0,1
155.0,170.0,,,,Micro ATX Mini Tower,15.0,1
166.0,158.0,,,,ATX Mid Tower,-8.0,0
153.0,190.0,,,,ATX Full Tower,37.0,1
70.0,114.0,,,,Mini ITX Tower,44.0,1
42.0,170.0,,,240.0,ATX Mid Tower,128.0,1
159.0,48.0,,,,Mini ITX Tower,-111.0,0
37.0,70.0,,,,HTPC,33.0,1
154.0,165.0,,,,ATX Mid Tower,11.0,1
55.0,160.0,,,360.0,ATX Mid Tower,105.0,1
159.0,185.0,,,,ATX Mid Tower,26.0,1
52.0,170.0,,,360.0,ATX Mid Tower,118.0,1
158.0,155.0,,,,Micro ATX Mid Tower,-3.0,0
155.0,170.0,,,,ATX Mid Tower,15.0,1
59.0,165.0,,,360.0,ATX Mid Tower,106.0,1
156.0,110.0,,,,Mini ITX Tower,-46.0,0
158.0,83.0,,,,Mini ITX Tower,-75.0,0
166.0,138.0,,,,HTPC,-28.0,0
158.0,150.0,,,,Micro ATX Mid Tower,-8.0,0
169.0,158.75,,,,ATX Mid Tower,-10.25,0
163.0,157.0,,,,Micro ATX Mini Tower,-6.0,0
165.0,167.0,,,,ATX Mid Tower,2.0,1
170.0,185.0,,,,EATX Mid Tower,15.0,1
153.0,50.0,,,,Mini ITX Tower,-103.0,0
157.0,48.0,,,,Mini ITX Tower,-109.0,0
60.0,175.0,,,360.0,ATX Mid Tower,115.0,1
157.0,156.0,,,,ATX Mid Tower,-1.0,0
160.0,175.0,,,,Micro ATX Mini Tower,15.0,1
160.0,165.0,,,,ATX Mid Tower,5.0,1
160.0,175.0,140.0,2,280.0,ATX Mid Tower,15.0,1
143.0,170.0,,,,ATX Mid Tower,27.0,1
53.0,185.0,120.0,2,240.0,ATX Full Tower,132.0,1
67.0,165.0,,,,EATX Mid Tower,98.0,1
136.0,180.0,,,,ATX Mid Tower,44.0,1
130.0,65.0,,,,Mini ITX Tower,-65.0,0
125.0,170.0,,,,ATX Mid Tower,45.0,1
165.0,163.0,,,,ATX Mid Tower,-2.0,0
158.0,155.0,,,,ATX Mid Tower,-3.0,0
164.0,200.0,,,,ATX Full Tower,36.0,1
168.0,160.0,,,,ATX Mid Tower,-8.0,0
156.0,160.0,,,,ATX Mid Tower,4.0,1
155.0,82.0,120.0,1,,Micro ATX Mini Tower,-73.0,0
152.0,185.0,,,,ATX Mid Tower,33.0,1
154.0,130.0,120.0,2,,Mini ITX Tower,-24.0,0
168.0,165.0,,,,ATX Mid Tower,-3.0,0
169.0,120.0,,,,Mini ITX Tower,-49.0,0
62.0,145.0,,,360.0,ATX Mid Tower,83.0,1
153.0,120.0,120.0,1,,Mini ITX Tower,-33.0,0
160.0,180.0,,,,ATX Mid Tower,20.0,1
72.0,170.0,,,240.0,ATX Mid Tower,98.0,1
140.0,160.0,,,,Micro ATX Mini Tower,20.0,1
167.0,161.0,,,,ATX Mid Tower,-6.0,0
52.0,175.0,140.0,3,420.0,ATX Mid Tower,123.0,1
165.0,160.0,,,,ATX Mid Tower,-5.0,0
133.0,120.0,,,,Mini ITX Tower,-13.0,0
125.0,170.0,120.0,3,360.0,Micro ATX Mini Tower,45.0,1
152.0,182.0,,,,ATX Mid Tower,30.0,1
168.0,138.0,120.0,,,HTPC,-30.0,0
155.0,68.0,120.0,,,Mini ITX Tower,-87.0,0
65.0,165.0,360.0,1,360.0,Micro ATX Mid Tower,100.0,1
159.0,175.0,,,,ATX Full Tower,16.0,1
62.0,187.0,,,240.0,ATX Mid Tower,125.0,1
68.0,160.0,,,,ATX Mid Tower,92.0,1
158.0,70.0,120.0,1,,Mini ITX Tower,-88.0,0
154.0,85.0,,,,Mini ITX Tower,-69.0,0
150.0,185.0,,,,ATX Mid Tower,35.0,1
152.0,61.0,,,,Mini ITX Tower,-91.0,0
153.0,180.0,,,,ATX Mid Tower,27.0,1
148.0,114.0,,,,Mini ITX Tower,-34.0,0
166.0,165.0,,,,ATX Mid Tower,-1.0,0
69.0,170.0,,,360.0,ATX Mid Tower,101.0,1
47.0,170.0,,,,Micro ATX Mini Tower,123.0,1
58.0,148.0,,,360.0,Micro ATX Mid Tower,90.0,1
42.0,165.0,,,240.0,Micro ATX Mini Tower,123.0,1
158.0,165.0,,,,ATX Mid Tower,7.0,1
60.0,195.0,120.0,3,360.0,ATX Mid Tower,135.0,1
62.0,175.0,,,240.0,Micro ATX Mini Tower,113.0,1
170.0,160.0,,,,ATX Mid Tower,-10.0,0
157.0,120.0,,,,Mini ITX Tower,-37.0,0
166.0,170.0,,,,ATX Mid Tower,4.0,1
168.0,170.0,120.0,,,ATX Mid Tower,2.0,1
63.0,61.0,,,360.0,Mini ITX Tower,-2.0,0
158.0,146.0,140.0,2,,HTPC,-12.0,0
165.0,155.0,,,,ATX Mid Tower,-10.0,0
154.0,165.0,120.0,2,,ATX Mid Tower,11.0,1
60.0,166.0,,,,ATX Mid Tower,106.0,1
150.0,184.0,120.0,2,240.0,ATX Mid Tower,34.0,1
161.0,138.0,,,,HTPC,-23.0,0
153.0,150.0,,,,ATX Mid Tower,-3.0,0
186.0,185.0,120.0,3,360.0,ATX Full Tower,-1.0,0
158.0,165.0,,,,ATX Mid Tower,7.0,1
54.0,167.0,,,360.0,ATX Mid Tower,113.0,1
157.0,70.0,,,,HTPC,-87.0,0
82.0,180.0,,,,EATX Mid Tower,98.0,1
160.0,188.0,,,,ATX Mid Tower,28.0,1
166.0,161.0,120.0,,,ATX Mid Tower,-5.0,0
58.0,185.0,,,360.0,ATX Full Tower,127.0,1
148.0,146.0,120.0,,,HTPC,-2.0,0
159.0,50.0,,,,Mini ITX Tower,-109.0,0
165.0,70.0,,,,Mini ITX Tower,-95.0,0
154.0,190.0,,,,ATX Full Tower,36.0,1
155.0,45.0,,,,Mini ITX Tower,-110.0,0
160.0,61.0,,,,Mini ITX Tower,-99.0,0
57.0,170.0,,,240.0,ATX Mid Tower,113.0,1
80.6,190.0,120.0,3,360.0,ATX Full Tower,109.4,1
156.0,155.0,,,,ATX Mid Tower,-1.0,0
69.0,55.0,120.0,2,240.0,Mini ITX Tower,-14.0,0
154.0,70.0,,,,Mini ITX Tower,-84.0,0
157.0,150.0,,,,Micro ATX Mid Tower,-7.0,0
136.0,156.0,90.0,1,,Micro ATX Mini Tower,20.0,1
62.0,160.0,,,240.0,ATX Mid Tower,98.0,1
150.0,165.0,,,,ATX Mid Tower,15.0,1
165.0,155.0,,,,ATX Mid Tower,-10.0,0
155.0,180.0,,,,ATX Mid Tower,25.0,1
154.0,162.0,,,,ATX Mid Tower,8.0,1
159.0,158.0,,,,ATX Mid Tower,-1.0,0
