opendb_id,metadata_name,metadata_manufacturer,metadata_series,metadata_variant,metadata_releaseYear,series,socket,_source_file,cache_l1,cache_l2,cache_l3,clocks_efficiency_base,clocks_efficiency_boost,clocks_performance_base,clocks_performance_boost,coreFamily,cores_efficiency,cores_performance,cores_threads,cores_total,general_product_information_amazon_sku,general_product_information_bestbuy_sku,general_product_information_manufacturer_url,general_product_information_newegg_sku,general_product_information_walmart_sku,metadata_last_manually_spec_verified_at,metadata_part_numbers,microarchitecture,specifications_eccSupport,specifications_includesCooler,specifications_integratedGraphics_baseClock,specifications_integratedGraphics_boostClock,specifications_integratedGraphics_model,specifications_integratedGraphics_shaderCount,specifications_lithography,specifications_memory_channels,specifications_memory_maxSupport,specifications_memory_types,specifications_packaging,specifications_ppt,specifications_simultaneousMultithreading,specifications_tdp
761d5501-690d-48e2-ba1e-4cceba77c9ec,AMD A4-4020,AMD,A-Series A4 4000,4020,2014,A-Series A4 4000,FM2,761d5501-690d-48e2-ba1e-4cceba77c9ec.json,1 × 64 KB Instruction + 2 × 16 KB Data (96 KB total),1,0,0,0,3.2,3.4,Richland,0,0,2,2,B011XPWQH0,,https://www.amd.com/en/support/downloads/drivers.html/processors/a-series/a4-series-apu-for-desktops/a4-4020-with-radeon-hd-7480d.html,N82E16819113363,,,AD4020OKHLBOX,Piledriver,False,False,720,0,AMD Radeon HD 7480D,128,32nm SOI,2,32,DDR3,Boxed,0,False,65
766557bd-4a3c-4fb1-93e4-2e12c0264a74,Intel Core i5 10400F,Intel,Core i5 10000,10400F,2020,Core i5 10000,LGA 1200,766557bd-4a3c-4fb1-93e4-2e12c0264a74.json,6 × 64 KB (32 KB L1I + 32 KB L1D),1.5,12,0,0,2.9,4.3,Comet Lake,0,0,12,6,B086MHSTWN,,https://www.intel.com/content/www/us/en/products/sku/199278/intel-core-i510400f-processor-12m-cache-up-to-4-30-ghz/specifications.html,N82E16819118132,410278714,,BX8070110400F | Intel Core i5-10400F,Comet Lake,False,True,0,0,,0,14 nm,2,128,DDR4,Boxed,0,True,65
77063356-dfab-449c-b57b-cb57cb00d455,Intel Core i9-11900F,Intel,Core i9 11000,11900F,2021,Core i9 11000,LGA 1200,77063356-dfab-449c-b57b-cb57cb00d455.json,8 × 32 KB Instruction + 8 × 48 KB Data (640 KB total),4,16,0,0,2.5,5.2,Rocket Lake-S,0,0,16,8,B08X6KFM3N,,https://www.intel.com/content/www/us/en/products/sku/212254/intel-core-i911900f-processor-16m-cache-up-to-5-20-ghz/specifications.html,N82E16819118262,198140336,,BX8070811900F,Rocket Lake,False,True,0,0,,0,14 nm,2,128,DDR4,Boxed,0,True,65
77b34328-7f21-480e-8293-c9f24b25564c,Intel Core i9 9900K,Intel,Core i9 9000,9900K,2018,Core i9 9000,LGA 1151,77b34328-7f21-480e-8293-c9f24b25564c.json,8 × 32 KB Instruction + 8 × 32 KB Data (512 KB total),2,16,0,0,3.6,5,Coffee Lake Refresh,0,0,16,8,B089J731BX,,https://www.intel.com/content/www/us/en/products/sku/186605/intel-core-i99900k-processor-16m-cache-up-to-5-00-ghz/specifications.html,9SIC513KT29675,402971448,,BX806849900K,Coffee Lake Refresh,False,False,350,1200,Intel UHD Graphics 630,192,14 nm,2,128,DDR4,Boxed,0,True,95
77d5724f-dbd3-463f-aa65-055860a2810d,Intel Celeron G6900,Intel,Celeron G6000,G6900,2022,Celeron G6000,LGA 1700,77d5724f-dbd3-463f-aa65-055860a2810d.json,2 × 32 KB Instruction + 2 × 32 KB Data (128 KB total),2.5,4,0,0,3.4,0,Alder Lake,0,2,2,2,B09Q8L8MDQ,,https://www.intel.com/content/www/us/en/products/sku/96163/intel-celeron-processor-g6900-4m-cache-3-40-ghz/specifications.html,N82E16819118378,606994763,,G6900 | BX80715G6900,Alder Lake,False,False,300,1300,Intel UHD Graphics 710,128,Intel 7,2,128,DDR5 | DDR4,Boxed,0,False,46
78196eaf-6ffa-4232-976b-c50e0680157e,AMD Ryzen 9 7900X3D,AMD,Ryzen 9 7000,7900X3D,2023,Ryzen 9 7000,AM5,78196eaf-6ffa-4232-976b-c50e0680157e.json,64 KB (32 KB Instruction + 32 KB Data),12,128,0,0,4.4,5.6,Raphael,0,0,24,12,B0BTRRNK7T,6537140,https://www.amd.com/en/products/processors/desktops/ryzen/7000-series/amd-ryzen-9-7900x3d.html,N82E16819113792,2475644842,,100-100000909WOF | AMD Ryzen 9 7900X3D,Zen 4,True,False,400,2200,AMD Radeon Graphics,128,"TSMC 5nm FinFET, TSMC 6nm FinFET",2,128,DDR5,Boxed,162,True,120
7852956d-2a9f-49e2-b4f9-5978b5a20591,Intel Xeon E5-2440 v2,Intel,Xeon E5 2400 v2,2440 v2,2013,Xeon E5 2400 v2,LGA 1356,7852956d-2a9f-49e2-b4f9-5978b5a20591.json,8 × 32 KB Instruction + 8 × 32 KB Data (512 KB total),2,20,0,0,1.9,2.4,Ivy Bridge-EN,0,0,16,8,,,https://www.intel.com/content/www/us/en/products/sku/75263/intel-xeon-processor-e52440-v2-20m-cache-1-90-ghz/specifications.html,,,,BX80634E52440V2,Ivy Bridge EN,True,False,0,0,,0,22 nm,3,384,DDR3,Boxed,0,True,95
78745c83-e66a-4d98-888d-d440979da3c4,Intel Xeon E5-2650L OEM/Tray,Intel,Xeon E5 2600,2650L,2012,Xeon E5 2600,LGA 2011,78745c83-e66a-4d98-888d-d440979da3c4.json,8 × 32 KB Instruction + 8 × 32 KB Data (512 KB total),2,20,0,0,1.8,2.3,Sandy Bridge-EP,0,0,16,8,B0090YN39M,,https://www.intel.com/content/www/us/en/products/sku/64585/intel-xeon-processor-e52650l-20m-cache-1-80-ghz-8-00-gts-intel-qpi/specifications.html,N82E16819116967,101327914,,CM8062107185309,Sandy Bridge EP,True,False,0,0,,0,32 nm,4,384,DDR3,OEM/Tray,0,True,70
789b238e-e475-43ec-b19f-e983837788c9,Intel Core i7 4770,Intel,Core i7 4000,4770,2013,Core i7 4000,LGA 1150,789b238e-e475-43ec-b19f-e983837788c9.json,256 KB total (4 cores × 32 KB Instruction + 32 KB Data per core),1,8,0,0,3.4,3.9,Haswell,0,0,8,4,B00CO8TBNS,,https://www.intel.com/content/www/us/en/products/sku/75122/intel-core-i74770-processor-8m-cache-up-to-3-90-ghz/specifications.html,,,,BX80646I74770,Haswell,False,True,350,1200,Intel HD Graphics 4600,160,22 nm,2,32,DDR3,Boxed,0,True,84
7902c011-a69a-4cf3-bcad-0baa94831e43,Intel Core i7 9800X 3.8 GHz 8-Core LGA2066 OEM/Tray,Intel,Intel Core i7,,,Intel Core i7,LGA 2066,7902c011-a69a-4cf3-bcad-0baa94831e43.json,,8,5,,,3.8,4.5,Skylake-X,,8,16,8,,,,,,,CD8067304126100,Skylake,False,False,,,,,14 nm,,128,,OEM/Tray,,True,165
7934f7d1-9dcf-4d51-853c-a0953abde6fe,Intel Core i7 7740X 4.3 GHz 4-Core LGA2066,Intel,Intel Core i7,,,Intel Core i7,LGA 2066,7934f7d1-9dcf-4d51-853c-a0953abde6fe.json,,1,8,,,4.3,4.5,Kaby Lake-X,,4,8,4,,,,,,,BXC80677I77740X,Kaby Lake,False,False,,,,,14 nm,,64,,Boxed,,True,112
79613547-55d7-4ec2-ab6d-317322383af9,Intel Core i3 9350K,Intel,Core i3 9000,9350K,2019,Core i3 9000,LGA 1151,79613547-55d7-4ec2-ab6d-317322383af9.json,4 × 32 KB Instruction + 4 × 32 KB Data (256 KB total),1,8,0,0,4,4.6,Coffee Lake Refresh,0,0,4,4,,,https://www.intel.com/content/www/us/en/products/sku/186606/intel-core-i39350k-processor-8m-cache-up-to-4-60-ghz/specifications.html,,,,BX80684I39350K,Coffee Lake,True,False,350,1150,Intel HD Graphics 630,192,14 nm,2,64,DDR4,Boxed,0,False,91
79ba4e92-329a-4a2a-a8e3-c0ada060120b,Intel Xeon E5-2670 v3,Intel,Xeon E5 2600 v3,2670 v3,2014,Xeon E5 2600 v3,LGA 2011-3,79ba4e92-329a-4a2a-a8e3-c0ada060120b.json,12 × 32 KB Instruction + 12 × 32 KB Data (768 KB total),3,30,0,0,2.3,3.1,Haswell-EP,0,0,24,12,B07QYVY2KD,,https://www.intel.com/content/www/us/en/products/sku/81709/intel-xeon-processor-e52670-v3-30m-cache-2-30-ghz/specifications.html,N82E16819117475,,,BX80644E52670V3,Haswell,True,False,0,0,,0,22 nm,4,768,DDR4,Boxed,0,True,120
7a9c7440-6aca-4f8e-a6a1-9ae438789cd9,AMD Ryzen 3 3100,AMD,Ryzen 3 3000,3100,2020,Ryzen 3 3000,AM4,7a9c7440-6aca-4f8e-a6a1-9ae438789cd9.json,"32 KB L1 Data + 32 KB L1 Instruction per core (64 KB per core, 256 KB total across 4 cores)",2,16,0,0,3.6,3.9,Matisse,0,0,8,4,B0876Y2TMZ,6423072,https://www.amd.com/en/support/downloads/drivers.html/processors/ryzen/ryzen-3000-series/amd-ryzen-3-3100.html,N82E16819113649,480277736,,100-100000284BOX,Zen 2,False,True,0,0,,0,TSMC 7nm FinFET,2,128,DDR4,Boxed,88,True,65
7ab840c3-8c52-4ced-a65c-7b0922ca479e,AMD Ryzen 7 9800X3D,AMD,Ryzen 7 9000,9800X3D,2024,Ryzen 7 9000,AM5,7ab840c3-8c52-4ced-a65c-7b0922ca479e.json,8 × 64 KB (32 KB L1I + 32 KB L1D),8,96,0,0,4.7,5.2,Granite Ridge,0,0,16,8,B0DKFMSMYK,6606318,https://www.amd.com/en/products/processors/desktops/ryzen/9000-series/amd-ryzen-7-9800x3d.html,N82E16819113877,13796603933,2025-12-17T16:24:21.537Z,100-1000001084WOF | AMD Ryzen 7 9800X3D | 100-100001084WOF | 100100001084WOF,Zen 5,True,False,400,2200,AMD Radeon Graphics,256,"TSMC 4nm FinFET, TSMC 6nm FinFET",2,256,DDR5,Boxed,162,True,120
7bcf034c-041b-45f1-bbde-9dafc7f0fb8c,AMD Ryzen Threadripper PRO 7965WX,AMD,Threadripper PRO 7000,7965WX,2023,Threadripper PRO 7000,sTR5,7bcf034c-041b-45f1-bbde-9dafc7f0fb8c.json,1.5 MB (24 × 32 KB Data + 24 × 32 KB Instruction),24,128,0,0,4.2,5.3,Storm Peak,0,0,48,24,B0CK2T1HSS,,https://www.amd.com/de/support/downloads/drivers.html/processors/ryzen-threadripper-pro/amd-ryzen-threadripper-pro-7000-wx-series/amd-ryzen-threadripper-pro-7965wx.html,N82E16819113805,5227874102,,100-100000885WOF,Zen 4,True,False,0,0,,0,"TSMC 5nm FinFET, TSMC 6nm FinFET",8,2048,DDR5,Boxed,0,True,350
7bf2f913-1f98-47fb-89b6-979704c62472,Intel Core i5 6600T 2.7 GHz 4-Core LGA1151,Intel,Intel Core i5,,,Intel Core i5,LGA 1151,7bf2f913-1f98-47fb-89b6-979704c62472.json,,1,6,,,2.7,3.5,Skylake-S,,4,4,4,,,,,,,BXC80662I56600T,Skylake,False,True,,,Intel HD Graphics 530,,14 nm,,64,,Boxed,,False,35
7c436acd-e411-40a5-9c9d-3c668029996e,AMD Ryzen Threadripper PRO 9995WX,AMD,Ryzen Threadripper PRO 9000,9995WX,2025,Ryzen Threadripper PRO 9000,sTR5,7c436acd-e411-40a5-9c9d-3c668029996e.json,32 × 64 KB Instruction Cache + 32 × 32 KB Data Cache,96,384,0,0,2.5,5.4,Shimada Peak,0,0,192,96,B0FJ6K5H5V,,https://www.amd.com/en/products/processors/workstations/ryzen-threadripper/9000-wx-series/amd-ryzen-threadripper-pro-9995wx.html,9SIA24GKKW9115,17360970537,,AMD Ryzen Threadripper PRO 9995WX | 100-100001361WOF,Zen 5,True,False,0,0,,0,"TSMC 4nm FinFET, TSMC 6nm FinFET",8,2048,DDR5,Boxed,0,False,350
7cbf59b4-fe0b-4941-8d69-51bb87d8fe51,Intel Core Ultra 5 245K,Intel,Core Ultra 5 200,245K,2024,Core Ultra 5 200,LGA 1851,7cbf59b4-fe0b-4941-8d69-51bb87d8fe51.json,"192KB per P-core, 96KB per E-core",26,24,3.6,4.6,4.2,5.2,Lion Cove / Skymont,8,6,14,14,B0DFK2P311,6602199,https://www.intel.com/content/www/us/en/products/sku/241067/intel-core-ultra-5-processor-245k-24m-cache-up-to-5-20-ghz/specifications.html,N82E16819118508,13530310617,,BX80768245K | Intel Core Ultra 5 245K,Arrow Lake,True,False,300,1.9,Intel Xe-LPG Graphics,512,TSMC N3B,2,256,DDR5,Boxed,159,False,125
7d92d031-e565-4985-a288-89f8691bdd61,Intel Xeon E5-2680 v3 OEM/Tray,Intel,Xeon E5 2600 v3,2680 v3,2014,Xeon E5 2600 v3,LGA 2011-3,7d92d031-e565-4985-a288-89f8691bdd61.json,12 × 32 KB Instruction + 12 × 32 KB Data (768 KB total),3,30,0,0,2.5,3.3,Haswell-EP,0,0,24,12,B07RQ8YJGF,,https://www.intel.com/content/www/us/en/products/sku/81908/intel-xeon-processor-e52680-v3-30m-cache-2-50-ghz/specifications.html,,,,CM8064401439612,Haswell,True,False,0,0,,0,22 nm,4,768,DDR4,OEM/Tray,0,True,120
7e0be556-2750-435b-b573-917a6703a70a,Intel Core i5 10600,Intel,Core i5 10000,10600,2020,Core i5 10000,LGA 1200,7e0be556-2750-435b-b573-917a6703a70a.json,6 × 32 KB Instruction + 6 × 32 KB Data (384 KB total),1.5,12,0,0,3.3,4.8,Comet Lake,0,0,12,6,B0883PYCB7,,https://www.intel.com/content/www/us/en/products/sku/199273/intel-core-i510600-processor-12m-cache-up-to-4-80-ghz/specifications.html,N82E16819118161,492720636,,BX8070110600 | 4807121,Comet Lake,False,True,350,1200,Intel UHD Graphics 630,192,14 nm,2,128,DDR4,Boxed,0,True,65
7e2631f6-7672-4930-9c02-728bab88198f,AMD Ryzen™ 5 7500F,AMD,,,2023,Ryzen 7000 Series,AM5,7e2631f6-7672-4930-9c02-728bab88198f.json,384 KB,6,32,0,0,3.7,5,,0,0,12,6,B0CQ3XVDJK,,,,,,100-000000597 | SUJUN666,Zen 4,True,False,0,0,,0,"TSMC 5nm FinFET, TSMC 6nm FinFET",2,128,DDR5,Boxed,,True,65
7e3e1ea3-19af-4d0b-b50a-61e344d92236,Intel Core i5 3550S OEM/Tray,Intel,Core i5 3000,3550S,2012,Core i5 3000,LGA 1155,7e3e1ea3-19af-4d0b-b50a-61e344d92236.json,4 × 32 KB Instruction + 4 × 32 KB Data (256 KB total),1,6,0,0,3,3.7,Ivy Bridge,0,0,4,4,B00VQPFU9E,,https://www.intel.com/content/www/us/en/products/sku/65518/intel-core-i53550s-processor-6m-cache-up-to-3-70-ghz/specifications.html,N82E16819117421,,,CM8063701095203,Ivy Bridge,False,False,650,1150,Intel HD Graphics 2500,48,22 nm,2,32,DDR3,OEM/Tray,0,False,65
7f001c73-b6ad-4adc-a2cf-e4f3d300bb5a,Intel Core i9 13900,Intel,Core i9 13000,13900,2023,Core i9 13000,LGA 1700,7f001c73-b6ad-4adc-a2cf-e4f3d300bb5a.json,1.44 MB (8×32 KB L1 Data + 16×48 KB L1 Instruction),32,36,1.5,4.2,2,5.6,Raptor Lake,16,8,32,24,B0BQ69VJ1S,6530244,,N82E16819118425,,,BX8071513900,Raptor Lake,True,False,300,1650,Intel UHD Graphics 770,256,Intel 7,2,192,DDR5 | DDR4,Boxed,219,True,65
7f048ac5-0eae-400d-9574-ca3bf0c612f1,Intel Core i5 9500 OEM/Tray,Intel,Core i5 9000,9500,2018,Core i5 9000,LGA 1151,7f048ac5-0eae-400d-9574-ca3bf0c612f1.json,6 × 32 KB Instruction + 6 × 32 KB Data (384 KB total),1.5,9,0,0,3,4.4,Coffee Lake Refresh,0,0,6,6,B088WVQGWN,,https://www.intel.com/content/www/us/en/products/sku/134895/intel-core-i59500-processor-9m-cache-up-to-4-40-ghz/specifications.html,9SIB1A7JB72127,,,CM8068403362610,Coffee Lake,False,False,350,1100,Intel UHD Graphics 630,192,14 nm,2,128,DDR4,OEM/Tray,0,False,65
7f0f36c1-c2c5-4bb9-bc9d-e3be2999a3fc,Intel Core i7 13700,Intel,Core i7 13000,13700,2023,Core i7 13000,LGA 1700,7f0f36c1-c2c5-4bb9-bc9d-e3be2999a3fc.json,8 × 64 KB Instruction + 8 × 48 KB Data + 8 × 64 KB Instruction + 8 × 32 KB Data (1664 KB total),24,30,1.5,4.1,2.1,5.2,Raptor Lake-S,8,8,24,16,B0BQ6BNY56,6530246,https://www.intel.com/content/www/us/en/products/sku/230490/intel-core-i713700-processor-30m-cache-up-to-5-20-ghz/specifications.html,N82E16819118427,2135520256,,BX8071513700 | i7-13700,Raptor Lake,True,True,300,1600,Intel UHD Graphics 770,256,Intel 7,2,192,DDR5 | DDR4,Boxed,219,True,65
7f125c39-b1e1-41f3-8ae8-562d3d5e6467,AMD Ryzen 5 3500X OEM/Tray,AMD,Ryzen 5 3000,3500X,2019,Ryzen 5 3000,AM4,7f125c39-b1e1-41f3-8ae8-562d3d5e6467.json,6 × 64 KB Instruction + 6 × 32 KB Data (576 KB total),3,32,0,0,3.6,4.1,Matisse,0,0,6,6,B0D69R1T54,,,9SIBKCFKRK0105,,,100-000000158 | PIC18F4320-I PT | TH8056 TH8056KDC TH8056KDC-AAA-008-RE,Zen 2,False,False,0,0,,0,7 nm,2,128,DDR4,OEM/Tray,88,False,65
7f47e9d7-37da-42a6-a45b-30524e83db27,Intel Xeon E5-2683 v4 OEM/Tray,Intel,Xeon E5 2600 v4,2683 v4,2016,Xeon E5 2600 v4,LGA 2011-3,7f47e9d7-37da-42a6-a45b-30524e83db27.json,16 × 32 KB Instruction + 16 × 32 KB Data (1024 KB total),4,40,0,0,2.1,3,Broadwell-EP,0,0,32,16,B01DX5O428,,https://www.intel.com/content/www/us/en/products/sku/91766/intel-xeon-processor-e52683-v4-40m-cache-2-10-ghz/specifications.html,9SIACKEKW16688,,,CM8066002023604,Broadwell,True,False,0,0,,0,14 nm,4,1536,DDR4,OEM/Tray,0,True,120
7fb6ddb6-7d41-4cfa-ac44-c29e4bed27c6,Intel Core i9 10900K,Intel,Core i9 10000,10900K,2020,Core i9 10000,LGA 1200,7fb6ddb6-7d41-4cfa-ac44-c29e4bed27c6.json,10 × 32 KB Instruction + 10 × 32 KB Data (640 KB total),2.5,20,0,0,3.7,5.3,Comet Lake,0,0,20,10,B086MHSTVD,6411492,https://www.intel.com/content/www/us/en/products/sku/199332/intel-core-i910900k-processor-20m-cache-up-to-5-30-ghz/specifications.html,,559488943,,BX8070110900K,Comet Lake,False,False,350,1200,Intel UHD Graphics 630,192,14 nm,2,128,DDR4,Boxed,0,True,125
7fd9108b-8390-4f29-9d80-30d6cc7588db,Intel Xeon E3-1246 v3,Intel,Xeon E3 1200 v3,1246 v3,2014,Xeon E3 1200 v3,LGA 1150,7fd9108b-8390-4f29-9d80-30d6cc7588db.json,4 × 32 KB Instruction + 4 × 32 KB Data (256 KB total),1,8,0,0,3.5,3.9,Haswell,0,0,8,4,B0H66WF811,,https://www.intel.com/content/www/us/en/products/sku/80916/intel-xeon-processor-e31246-v3-8m-cache-3-50-ghz/specifications.html,N82E16819117318,37671396,,BX80646E31246V3,Haswell,True,True,350,1200,Intel HD Graphics P4600,160,22 nm,2,32,DDR3,Boxed,0,True,84
8029ae47-ace5-4bb5-a495-83664d250f49,Intel Core i5 6500,Intel,Core i5 65000,6500,2015,Core i5 6000,LGA 1151,8029ae47-ace5-4bb5-a495-83664d250f49.json,4 × 64 KB (32 KB L1I + 32 KB L1D),1,6,0,0,3.2,3.6,Skylake,0,0,4,4,B010T6CWI2,,https://www.intel.com/content/www/us/en/products/sku/88184/intel-core-i56500-processor-6m-cache-up-to-3-60-ghz/specifications.html,N82E16819117563,47087385,,BX80662I56500 | 1357826,Skylake,False,True,350,1.05,Intel HD Graphics 530,192,14 nm,2,64,DDR4 | DDR3,Boxed,0,False,65
80ddf430-efb7-4abf-8ba0-ad0639b4a944,Intel Core i5 4590S,Intel,Core i5 4000,4590S,2014,Core i5 4000,LGA 1150,80ddf430-efb7-4abf-8ba0-ad0639b4a944.json,4 × 32 KB Instruction + 4 × 32 KB Data (256 KB total),1,6,0,0,3,3.7,Haswell,0,0,4,4,B00SYCWFD6,,https://www.intel.com/content/www/us/en/products/sku/80816/intel-core-i54590s-processor-6m-cache-up-to-3-70-ghz/specifications.html,9SIB33YKY18993,39115125,,BX80646I54590S | i5-4590S,Haswell,False,True,350,1150,Intel HD Graphics 4600,160,22 nm,2,32,DDR3,Boxed,0,False,65
80eb4799-e845-4499-b4d2-6fdc253d9a48,Intel Core i9-14900KS,Intel,Core i9 14000,14900KS,2024,Core i9 14000,LGA 1700,80eb4799-e845-4499-b4d2-6fdc253d9a48.json,8 × 80 KB + 16 × 64 KB (L1 per-core totals),32,36,2.4,4.5,3.2,5.7,Raptor Cove / Gracemont,16,8,32,24,B0CXHMTHWP,,https://www.intel.com/content/www/us/en/products/sku/237504/intel-core-i9-processor-14900ks-36m-cache-up-to-6-20-ghz/specifications.html,N82E16819118496,5508660228,,BX8071514900KS | 735858548748,Raptor Lake Refresh,True,False,300,1650,Intel UHD 770,32,Intel 7,2,192,DDR5 | DDR4,Boxed,253,True,150
82e101d8-9816-4a6e-9d5a-7090e6933eea,Intel Core i7 12700F,Intel,Core i7 12000,12700F,2022,Core i7 12000,LGA 1700,82e101d8-9816-4a6e-9d5a-7090e6933eea.json,"80KB per P-core, 96KB per E-core cluster",12,25,1.6,3.6,2.1,4.9,Golden Cove / Gracemont,4,8,20,12,B09MDHZ2YQ,6492586,https://www.intel.com/content/www/us/en/products/sku/134592/intel-core-i712700f-processor-25m-cache-up-to-4-90-ghz/specifications.html,N82E16819118359,881597608,,BX8071512700F,Alder Lake,False,True,0,0,,0,Intel 7,2,128,DDR5 | DDR4,Boxed,180,True,65
8394d851-4c6d-4182-87dd-fee84df4a01c,Intel Xeon E5-2630 v2,Intel,Xeon E5-2600 v2,E5-2630 v2,2013,Xeon E5-2600 v2,LGA 2011,8394d851-4c6d-4182-87dd-fee84df4a01c.json,6 × 32 KB Instruction + 6 × 32 KB Data (384 KB total),1.5,15,0,0,2.6,3.1,Ivy Bridge-EP,0,0,12,6,B00F42XEHK,,https://www.intel.com/content/www/us/en/products/sku/75790/intel-xeon-processor-e52630-v2-15m-cache-2-60-ghz/specifications.html,,706313575,,BX80635E52630V2 | FBA_BX80635E52630V2,Ivy Bridge EP,True,False,0,0,,0,22 nm,4,768,DDR3,Boxed,0,True,80
83aee1bc-820b-42e4-a062-efb06b659df2,Intel Core i5 9600KF,Intel,Core i5 9000,9600KF,2019,Core i5 9000,LGA 1151,83aee1bc-820b-42e4-a062-efb06b659df2.json,6 × 32 KB Instruction + 6 × 32 KB Data (384 KB total),1.5,9,0,0,3.7,4.6,Coffee Lake Refresh,0,0,6,6,B07MQP5LNM,,https://www.intel.com/content/www/us/en/products/sku/190884/intel-core-i59600kf-processor-9m-cache-up-to-4-60-ghz/specifications.html,N82E16819117996,975156288,,BX80684I59600KF,Coffee Lake,False,False,0,0,,0,14 nm,2,128,DDR4,Boxed,0,False,95
83dd64e0-32d8-4ca9-9c17-a6790266fc60,AMD Athlon X4 860K 3.7 GHz 4-Core FM2+ OEM/Tray,AMD,AMD Athlon X4,,,AMD Athlon X4,FM2+,83dd64e0-32d8-4ca9-9c17-a6790266fc60.json,,4,0,,,3.7,4,Kaveri,,4,4,4,,,,,,,AD860KXBI44JA,Steamroller,False,False,,,,,28 nm,,0,,OEM/Tray,,False,95
844f813a-23e6-465e-8541-b3a35c792861,AMD A10-7700K,AMD,A-Series A10 7000,7700K,2014,A-Series A10 7000,FM2+,844f813a-23e6-465e-8541-b3a35c792861.json,2 × 96 KB Instruction + 4 × 16 KB Data (256 KB total),4,0,0,0,3.4,3.8,Kaveri,0,0,4,4,B00H7Z7XA6,,https://www.amd.com/en/support/downloads/drivers.html/processors/a-series/a10-series-apu-for-desktops/a10-7700k-with-radeon-r7-series.html,,,,AD770KXBI44JA,Steamroller,False,True,720,0,AMD Radeon R7 Graphics,384,28 nm,2,64,DDR3,Boxed,0,False,95
8455248d-5594-4392-b2ba-f579ca98b6e6,AMD Athlon X4 940 3.2 GHz 4-Core AM4 OEM/Tray,AMD,AMD Athlon X4,,,AMD Athlon X4,AM4,8455248d-5594-4392-b2ba-f579ca98b6e6.json,,2,0,,,3.2,3.6,Bristol Ridge,,4,4,4,,,,,,,AD940XAGM44AB,Excavator,False,False,,,,,28 nm,,0,DDR4,OEM/Tray,,False,65
84969f34-49dc-457b-a78a-2875fa58b424,AMD A8-9600,AMD,A-Series A8 9000,9600,2016,A-Series A8 9000,AM4,84969f34-49dc-457b-a78a-2875fa58b424.json,2 × 96 KB Instruction + 4 × 32 KB Data (320 KB total),2,0,0,0,3.1,3.4,Bristol Ridge,0,0,4,4,B074BCFV49,,https://www.amd.com/en/support/downloads/drivers.html/processors/pro-a-series/pro-a-series-a8-apu-for-desktops/7th-gen-amd-pro-a8-9600-apu.html,N82E16819113453,469554887,,AD9600AGABBOX | 114951,Excavator,False,True,0,900,AMD Radeon R7 Graphics,384,28 nm,2,64,DDR4,Boxed,0,False,65
850de815-7c76-48e5-8097-a009109be14b,AMD Ryzen 5 7600X3D,AMD,Ryzen 5 7000,7600X3D,2024,Ryzen 5 7000,AM5,850de815-7c76-48e5-8097-a009109be14b.json,6 × 64 KB Instruction + 6 × 32 KB Data (576 KB total),6,96,0,0,4.1,4.7,Raphael,0,0,12,6,B0F9XH8DBP,,https://www.amd.com/en/products/processors/desktops/ryzen/7000-series/amd-ryzen-5-7600x3d.html,9SIC3DRKN77445,16609711257,,100-000001721,Zen 4,True,False,400,2200,AMD Radeon Graphics,128,"TSMC 5nm FinFET, TSMC 6nm FinFET",2,128,DDR5,Boxed,88,True,65
85614f1f-2102-4099-ab88-7ff3af4d5b16,Intel Xeon E5-2620 v4,Intel,Xeon E5 2600 v4,2620 v4,2016,Xeon E5 2600 v4,LGA 2011-3,85614f1f-2102-4099-ab88-7ff3af4d5b16.json,8 × 32 KB Instruction + 8 × 32 KB Data (512 KB total),2,20,0,0,2.1,3,Broadwell-EP,0,0,16,8,B01CNKEY8S,,https://www.intel.com/content/www/us/en/products/sku/92986/intel-xeon-processor-e52620-v4-20m-cache-2-10-ghz/specifications.html,N82E16819117629,197443190,,BX80660E52620V4,Broadwell,True,False,0,0,,0,14 nm,4,1536,DDR4,Boxed,0,True,85
868feebe-9c5d-47c2-b0e9-4aa78708b574,Intel Core i7 12700,Intel,Core i7 12000,12700,2022,Core i7 12000,LGA 1700,868feebe-9c5d-47c2-b0e9-4aa78708b574.json,"768 KB total (8 P-cores × 32 KB I + 32 KB D, 4 E-cores × 64 KB per core)",12,25,1.6,3.6,2.1,4.9,Alder Lake-S,4,8,20,12,B09NPHHSZ1,,https://www.intel.com/content/www/us/en/products/sku/134591/intel-core-i712700-processor-25m-cache-up-to-4-90-ghz/specifications.html,N82E16819118368,175042101,,BX8071512700,Alder Lake,True,True,300,1500,Intel UHD Graphics 770,256,Intel 7,2,128,DDR5 | DDR4,Boxed,180,True,65
87a598a3-432b-4481-8f6a-5eb95e18fff1,Intel Xeon E5-2690 v2,Intel,Xeon E5 2600 v2,2690 v2,2013,Xeon E5 2600 v2,LGA 2011,87a598a3-432b-4481-8f6a-5eb95e18fff1.json,10 × 32 KB Instruction + 10 × 32 KB Data (640 KB total),2.5,25,0,0,3,3.6,Ivy Bridge-EP,0,0,20,10,B00F0R730S,,https://www.intel.com/content/www/us/en/products/sku/75279/intel-xeon-processor-e52690-v2-25m-cache-3-00-ghz/specifications.html,N82E16819116927,,,BX80635E52690V2,Ivy Bridge EP,True,False,0,0,,0,22 nm,4,768,DDR3,Boxed,0,True,130
